F,k₋f,k₋s,ka,k₋a
33.3,15.045129571729072,7.29324344327294,5.727577254744214,0.0025436423703820246
33.4,15.045129575121917,7.362410088679731,5.727577346147519,0.0024735334239122594
33.5,15.04512957851476,7.432232687075616,5.727577437550824,0.002405356849867299
33.6,15.045129581907606,7.502717459296115,5.727577528954131,0.002339059387381367
33.7,15.045129585300451,7.57387068517302,5.727577620357439,0.0022745892435871735
33.8,15.045129588693294,7.645698704093928,5.72757771176075,0.002211896053154355
33.9,15.04512959208614,7.718207915567049,5.727577803164061,0.0021509308389430497
34.0,15.045129595478986,7.7914047797913355,5.727577894567374,0.002091645973742056
34.1,15.045129598871831,7.865295818232079,5.727577985970688,0.0020339951430615004
34.2,15.045129602264677,7.939887614201945,5.727578077374004,0.00197793330895105
34.3,15.04512960565752,8.015186813447484,5.727578168777321,0.0019234166748154156
34.4,15.045129609050365,8.091200124741276,5.727578260180641,0.0018704026511995743
34.5,15.04512961244321,8.1679343204796,5.7275783515839604,0.0018188498225170692
34.6,15.045129615836053,8.245396237285853,5.727578442987283,0.0017687179146953548
34.7,15.045129619228899,8.323592776619648,5.727578534390606,0.0017199677637129006
34.8,15.045129622621742,8.402530905391693,5.727578625793931,0.0016725612850034934
34.9,15.045129626014587,8.48221765658452,5.7275787171972565,0.001626461443703827
35.0,15.045129629407436,8.562660129879076,5.727578808600584,0.001581632225721171
35.1,15.045129632800279,8.64386549228728,5.7275789000039135,0.0015380386095984427
35.2,15.045129636193124,8.725840978790538,5.727578991407244,0.0014956465391547582
35.3,15.045129639585967,8.808593892984385,5.727579082810576,0.0014544228968801005
35.4,15.045129642978813,8.89213160772918,5.7275791742139095,0.0014143354780632592
35.5,15.045129646371658,8.97646156580697,5.727579265617244,0.0013753529656328892
35.6,15.045129649764501,9.061591280584626,5.72757935702058,0.0013374449056920128
35.7,15.045129653157346,9.147528336683248,5.727579448423917,0.001300581683726836
35.8,15.045129656550191,9.234280390653897,5.727579539827257,0.0012647345014713128
35.9,15.045129659943038,9.321855171659783,5.727579631230597,0.001229875354409375
36.0,15.045129663335883,9.410260482164855,5.72757972263394,0.0011959770098972785
36.1,15.045129666728727,9.499504198629005,5.727579814037283,0.0011630129858889173
36.2,15.045129670121572,9.589594272209766,5.727579905440629,0.0011309575302475307
36.3,15.045129673514417,9.680538729470774,5.727579996843975,0.0010997856006276473
36.4,15.04512967690726,9.77234567309688,5.727580088247323,0.001069472844911502
36.5,15.045129680300105,9.865023282616018,5.727580179650673,0.0010399955821847034
36.6,15.045129683692949,9.958579815128008,5.7275802710540225,0.0010113307842362271
36.7,15.045129687085794,10.0530236060402,5.727580362457375,0.000983456057568343
36.8,15.045129690478639,10.148363069810104,5.727580453860729,0.0009563496259023769
